Transaction_ID,Customer_ID,Date,Time,Store_ID,Store_Name,Product_ID,Product_Name,Category,Price,Quantity,Total Amount,Sex,Join_Date,Date_of_Birth
T-15987,7534,2022-11-10,11:44:42,S-100,中野店,P-016,酒P,アルコール,1509,4,6036,Men,2022-02-28,1990-11-18
T-14714,8729,2022-11-10,11:24:58,S-100,中野店,P-018,酒R,アルコール,1705,5,8525,Women,2023-10-08,1990-08-10
T-2423,6503,2022-11-10,18:14:06,S-100,中野店,P-016,酒P,アルコール,1682,1,1682,Men,2022-07-16,1990-03-03
T-28767,457,2022-11-10,17:53:24,S-100,中野店,P-013,酒M,アルコール,1383,1,1383,Men,2023-05-07,1990-07-08
T-15661,1647,2022-11-10,12:13:46,S-100,中野店,P-015,酒O,アルコール,1719,2,3438,Men,2022-12-10,1990-03-14
T-22362,1341,2022-11-10,16:21:09,S-100,中野店,P-020,酒T,アルコール,1267,5,6335,Women,2023-08-14,1970-07-20
T-2893,2376,2022-11-10,20:28:17,S-100,中野店,P-020,酒T,アルコール,226,2,452,Women,2022-01-14,1980-02-27
T-6720,6207,2022-11-10,14:38:21,S-100,中野店,P-020,酒T,アルコール,1601,4,6404,Women,2022-07-12,1990-01-02
T-15099,5811,2022-11-10,18:57:12,S-100,中野店,P-019,酒S,アルコール,539,2,1078,Women,2022-05-24,1990-02-05
T-11797,3479,2022-11-10,18:48:07,S-100,中野店,P-013,酒M,アルコール,688,3,2064,Women,2022-08-09,1980-04-10
T-8955,1426,2022-11-10,14:02:15,S-100,中野店,P-008,酒H,アルコール,1656,5,8280,Men,2023-12-16,1980-12-11
T-26219,9406,2022-11-10,13:02:55,S-100,中野店,P-024,酒X,アルコール,1015,4,4060,Women,2022-07-09,1980-04-25
T-12263,8955,2022-11-10,20:43:18,S-100,中野店,P-008,酒H,アルコール,1342,4,5368,Women,2022-08-17,1980-11-01
T-13522,2025,2022-11-10,20:39:29,S-100,中野店,P-009,酒I,アルコール,941,4,3764,Men,2022-08-04,1990-08-09
T-8937,7097,2022-11-10,18:37:38,S-100,中野店,P-001,酒A,アルコール,589,5,2945,Women,2022-07-26,1990-04-02
T-29143,7415,2022-11-10,15:02:57,S-100,中野店,P-003,酒C,アルコール,1258,4,5032,Men,2022-08-05,1980-02-10
T-26234,7591,2022-11-10,19:07:02,S-100,中野店,P-017,酒Q,アルコール,1861,5,9305,Women,2022-07-02,1990-01-17
T-2968,2912,2022-11-10,19:16:03,S-100,中野店,P-009,酒I,アルコール,332,4,1328,Men,2022-07-11,1990-07-02
T-13404,5330,2022-11-10,20:38:31,S-100,中野店,P-015,酒O,アルコール,1525,4,6100,Men,2022-06-11,1970-02-20
T-25440,8215,2022-11-10,11:13:42,S-100,中野店,P-003,酒C,アルコール,1448,1,1448,Men,2022-05-15,1980-07-15
T-13220,289,2022-11-10,14:16:55,S-100,中野店,P-005,酒E,アルコール,556,3,1668,Women,2022-04-10,1990-10-21
T-5613,4569,2022-11-10,15:01:56,S-100,中野店,P-002,酒B,アルコール,983,5,4915,Men,2023-05-23,1990-06-06
T-16556,9594,2022-11-10,20:36:28,S-100,中野店,P-001,酒A,アルコール,1890,5,9450,Men,2022-11-21,1980-03-10
T-17816,2092,2022-11-11,18:42:36,S-100,中野店,P-011,酒K,アルコール,1889,4,7556,Women,2022-03-14,2000-09-09
T-26663,852,2022-11-11,19:57:37,S-100,中野店,P-020,酒T,アルコール,1135,5,5675,Men,2022-02-18,1980-10-06
T-23091,5494,2022-11-11,15:41:52,S-100,中野店,P-012,酒L,アルコール,1525,4,6100,Women,2022-11-04,1990-08-05
T-11831,9825,2022-11-11,11:39:26,S-100,中野店,P-015,酒O,アルコール,1190,2,2380,Women,2022-05-02,2000-09-15
T-9789,103,2022-11-11,12:03:03,S-100,中野店,P-014,酒N,アルコール,1845,1,1845,Women,2022-09-27,1990-12-18
T-3206,589,2022-11-11,20:33:55,S-100,中野店,P-010,酒J,アルコール,174,2,348,Women,2022-04-05,1980-12-24
T-15827,6410,2022-11-11,17:43:56,S-100,中野店,P-002,酒B,アルコール,1999,3,5997,Men,2022-12-25,1980-05-16
T-4628,6563,2022-11-11,14:48:09,S-100,中野店,P-002,酒B,アルコール,1422,2,2844,Women,2023-09-18,1990-02-14
T-18538,4698,2022-11-11,11:44:09,S-100,中野店,P-011,酒K,アルコール,395,3,1185,Women,2022-09-10,1990-02-07
T-15748,6615,2022-11-11,14:01:42,S-100,中野店,P-006,酒F,アルコール,1844,5,9220,Women,2022-11-07,1990-10-12
T-23708,7644,2022-11-11,17:55:28,S-100,中野店,P-021,酒U,アルコール,541,5,2705,Women,2022-04-01,1970-09-17
T-15771,2286,2022-11-11,13:16:24,S-100,中野店,P-010,酒J,アルコール,1565,4,6260,Men,2022-10-05,1990-02-20
T-2488,3362,2022-11-11,14:13:24,S-100,中野店,P-021,酒U,アルコール,953,3,2859,Women,2022-05-23,1990-07-22
T-18831,4398,2022-11-11,20:59:49,S-100,中野店,P-006,酒F,アルコール,1842,2,3684,Women,2022-12-19,1980-06-02
T-29861,6583,2022-11-11,12:24:23,S-100,中野店,P-005,酒E,アルコール,1449,5,7245,Women,2022-02-05,1990-08-04
T-27501,7305,2022-11-11,14:05:55,S-100,中野店,P-018,酒R,アルコール,1693,1,1693,Men,2022-10-19,1990-08-20
T-2670,3210,2022-11-11,14:53:36,S-100,中野店,P-005,酒E,アルコール,1787,3,5361,Women,2022-04-16,1990-07-24
T-23125,4040,2022-11-11,11:33:07,S-100,中野店,P-006,酒F,アルコール,1139,4,4556,Men,2022-11-13,1990-01-05
T-25396,1736,2022-11-11,14:19:04,S-100,中野店,P-010,酒J,アルコール,1263,3,3789,Women,2022-11-15,1990-04-09
T-27770,5768,2022-11-11,14:48:54,S-100,中野店,P-013,酒M,アルコール,392,5,1960,Men,2023-07-21,1970-04-14
T-18186,1632,2022-11-11,18:28:04,S-100,中野店,P-003,酒C,アルコール,1493,4,5972,Women,2023-03-21,1990-07-04
T-18501,6872,2022-11-11,18:30:45,S-100,中野店,P-006,酒F,アルコール,1047,3,3141,Men,2022-01-09,1990-04-22
T-9537,5559,2022-11-11,15:50:57,S-100,中野店,P-002,酒B,アルコール,1642,3,4926,Men,2022-07-28,1990-11-05
T-11526,8933,2022-11-11,13:11:26,S-100,中野店,P-020,酒T,アルコール,1057,5,5285,Women,2022-06-06,1980-06-26
T-23057,1789,2022-11-11,16:49:23,S-100,中野店,P-008,酒H,アルコール,1078,3,3234,Men,2022-12-15,1990-10-07
T-13373,1798,2022-11-11,19:26:31,S-100,中野店,P-004,酒D,アルコール,1601,2,3202,Men,2022-10-19,1990-03-25
T-9290,611,2022-11-11,19:40:40,S-100,中野店,P-014,酒N,アルコール,1525,1,1525,Men,2022-06-09,1990-10-27
T-9233,4968,2022-11-11,16:16:02,S-100,中野店,P-006,酒F,アルコール,1769,1,1769,Women,2022-01-02,1990-08-25
T-23991,1780,2022-11-11,16:04:28,S-100,中野店,P-019,酒S,アルコール,879,4,3516,Women,2022-04-19,1990-09-25
T-17296,1811,2022-11-11,19:22:10,S-100,中野店,P-009,酒I,アルコール,1383,4,5532,Men,2023-04-05,1990-03-21
T-8311,1866,2022-11-11,19:44:41,S-100,中野店,P-017,酒Q,アルコール,651,5,3255,Women,2022-08-20,1990-07-23
T-16881,20,2022-11-11,20:26:43,S-100,中野店,P-015,酒O,アルコール,480,1,480,Women,2022-10-12,1980-07-13
T-1979,976,2022-11-11,18:26:40,S-100,中野店,P-021,酒U,アルコール,1600,1,1600,Women,2023-04-03,1980-10-10
T-19287,9609,2022-11-11,14:17:53,S-100,中野店,P-004,酒D,アルコール,1367,5,6835,Women,2022-10-13,1970-04-09
T-7017,6516,2022-11-11,18:54:21,S-100,中野店,P-020,酒T,アルコール,1679,4,6716,Men,2022-08-14,1970-08-23
T-21772,5736,2022-11-11,16:20:57,S-100,中野店,P-009,酒I,アルコール,1907,3,5721,Men,2023-01-18,1990-09-25
T-5544,1080,2022-11-11,20:13:35,S-100,中野店,P-022,酒V,アルコール,103,2,206,Men,2022-09-12,1990-02-08
T-19589,5548,2022-11-11,17:09:29,S-100,中野店,P-014,酒N,アルコール,1035,4,4140,Men,2023-09-22,1980-06-14
T-14025,1001,2022-11-11,20:03:53,S-100,中野店,P-011,酒K,アルコール,580,5,2900,Women,2022-11-05,1990-04-25
T-15171,4623,2022-11-11,13:35:00,S-100,中野店,P-011,酒K,アルコール,1213,2,2426,Men,2022-03-06,1990-02-17
T-2425,2042,2022-11-12,11:18:48,S-100,中野店,P-006,酒F,アルコール,1049,5,5245,Women,2022-07-06,1980-03-14
T-17767,7789,2022-11-12,13:15:59,S-100,中野店,P-014,酒N,アルコール,692,5,3460,Men,2022-05-19,1990-08-24
T-3011,5804,2022-11-12,16:26:20,S-100,中野店,P-004,酒D,アルコール,336,1,336,Women,2022-12-27,1990-04-03
T-22200,7832,2022-11-12,20:02:14,S-100,中野店,P-018,酒R,アルコール,1356,1,1356,Men,2022-10-02,1970-01-08
T-14680,1801,2022-11-12,11:38:57,S-100,中野店,P-014,酒N,アルコール,1800,5,9000,Men,2022-03-17,1970-12-16
T-1920,6373,2022-11-12,13:34:02,S-100,中野店,P-018,酒R,アルコール,1087,1,1087,Men,2023-08-18,1990-03-08
T-11285,3343,2022-11-12,20:23:35,S-100,中野店,P-016,酒P,アルコール,828,2,1656,Women,2022-10-08,2000-11-11
T-19000,5535,2022-11-12,14:43:58,S-100,中野店,P-002,酒B,アルコール,1428,2,2856,Women,2022-11-06,1990-12-25
T-13356,795,2022-11-12,15:16:04,S-100,中野店,P-019,酒S,アルコール,1267,4,5068,Men,2022-04-14,2000-12-08
T-13164,2529,2022-11-12,20:30:16,S-100,中野店,P-007,酒G,アルコール,1170,1,1170,Women,2022-10-27,1980-05-26
T-28736,5819,2022-11-12,11:36:41,S-100,中野店,P-006,酒F,アルコール,1031,3,3093,Women,2022-10-25,2000-06-11
T-7743,8453,2022-11-12,11:20:36,S-100,中野店,P-023,酒W,アルコール,699,5,3495,Women,2022-12-06,1970-12-16
T-23378,2193,2022-11-12,17:02:35,S-100,中野店,P-003,酒C,アルコール,1825,2,3650,Women,2022-08-05,1980-03-04
T-29560,5883,2022-11-12,18:52:00,S-100,中野店,P-019,酒S,アルコール,1808,3,5424,Men,2022-11-14,1970-04-08
T-4244,8693,2022-11-12,16:25:55,S-100,中野店,P-008,酒H,アルコール,519,3,1557,Men,2022-05-16,2000-08-10
T-27028,3929,2022-11-12,18:26:49,S-100,中野店,P-021,酒U,アルコール,1208,1,1208,Women,2022-11-09,1980-10-22
T-5078,9905,2022-11-12,19:28:46,S-100,中野店,P-009,酒I,アルコール,311,3,933,Women,2022-05-10,1980-08-08
T-2619,1888,2022-11-12,15:56:22,S-100,中野店,P-022,酒V,アルコール,1939,5,9695,Women,2023-06-13,1970-04-16
T-23036,5623,2022-11-12,20:15:45,S-100,中野店,P-001,酒A,アルコール,856,1,856,Women,2022-10-04,1990-04-22
T-749,5565,2022-11-12,15:04:51,S-100,中野店,P-019,酒S,アルコール,377,2,754,Men,2022-03-25,1980-11-09
T-3835,4910,2022-11-12,18:59:37,S-100,中野店,P-015,酒O,アルコール,1236,1,1236,Men,2022-01-10,2000-02-06
T-9983,7297,2022-11-12,15:32:06,S-100,中野店,P-006,酒F,アルコール,1092,4,4368,Women,2022-01-06,1990-12-07
T-26194,5576,2022-11-12,13:14:02,S-100,中野店,P-016,酒P,アルコール,1715,1,1715,Men,2022-06-08,1990-10-22
T-7370,1182,2022-11-12,12:40:28,S-100,中野店,P-011,酒K,アルコール,1869,1,1869,Women,2022-06-22,1990-05-13
T-20287,4406,2022-11-12,13:54:13,S-100,中野店,P-010,酒J,アルコール,371,3,1113,Men,2022-06-13,1990-11-23
T-27524,9827,2022-11-12,14:22:22,S-100,中野店,P-020,酒T,アルコール,1869,2,3738,Men,2022-01-15,1970-01-01
T-13685,2156,2022-11-12,13:51:05,S-100,中野店,P-013,酒M,アルコール,273,2,546,Men,2022-03-05,1990-05-21
T-25335,1024,2022-11-12,15:38:56,S-100,中野店,P-014,酒N,アルコール,1257,5,6285,Men,2022-02-10,1980-03-11
T-24645,2565,2022-11-12,17:57:14,S-100,中野店,P-007,酒G,アルコール,506,5,2530,Women,2022-07-14,1990-07-27
T-5431,3192,2022-11-12,12:29:57,S-100,中野店,P-006,酒F,アルコール,1928,4,7712,Men,2022-03-07,1990-03-20
T-3788,1582,2022-11-12,12:07:39,S-100,中野店,P-013,酒M,アルコール,1239,4,4956,Women,2022-03-22,1990-06-17
T-16820,8580,2022-11-12,12:55:49,S-100,中野店,P-003,酒C,アルコール,1639,2,3278,Women,2023-01-15,2000-07-09
T-20645,1914,2022-11-12,19:50:44,S-100,中野店,P-012,酒L,アルコール,1771,1,1771,Men,2022-11-15,1990-08-21
T-22889,850,2022-11-12,18:17:46,S-100,中野店,P-003,酒C,アルコール,1681,4,6724,Men,2023-01-14,1990-10-22
T-15686,8893,2022-11-12,18:43:40,S-100,中野店,P-018,酒R,アルコール,958,4,3832,Men,2022-07-01,1990-10-27
T-1281,8651,2022-11-12,16:31:56,S-100,中野店,P-005,酒E,アルコール,1804,1,1804,Women,2022-02-04,1980-09-17
T-7181,2518,2022-11-12,17:04:24,S-100,中野店,P-005,酒E,アルコール,1781,2,3562,Women,2022-11-26,1980-07-12
T-20792,674,2022-11-12,13:09:51,S-100,中野店,P-009,酒I,アルコール,1560,3,4680,Women,2022-06-05,2000-09-26
T-23412,8889,2022-11-12,12:11:00,S-100,中野店,P-007,酒G,アルコール,1966,4,7864,Men,2022-11-26,1980-11-27
T-27999,4718,2022-11-12,16:05:51,S-100,中野店,P-011,酒K,アルコール,1874,2,3748,Women,2022-09-01,1990-12-13
T-28376,3224,2022-11-12,11:05:37,S-100,中野店,P-012,酒L,アルコール,613,5,3065,Men,2022-06-06,1990-10-19
T-8705,54,2022-11-12,20:26:21,S-100,中野店,P-021,酒U,アルコール,840,5,4200,Men,2022-01-21,1980-10-15
T-27789,2506,2022-11-13,14:48:02,S-100,中野店,P-020,酒T,アルコール,1173,3,3519,Men,2022-02-21,1990-08-25
T-23269,8255,2022-11-13,13:22:04,S-100,中野店,P-019,酒S,アルコール,836,3,2508,Men,2022-07-21,1980-11-12
T-23048,9225,2022-11-13,17:00:35,S-100,中野店,P-019,酒S,アルコール,557,3,1671,Women,2022-09-04,1970-04-09
T-23873,543,2022-11-13,19:24:32,S-100,中野店,P-011,酒K,アルコール,931,1,931,Women,2022-06-16,1990-10-26
T-3770,6358,2022-11-13,19:26:46,S-100,中野店,P-014,酒N,アルコール,537,1,537,Women,2022-01-28,1980-09-17
T-2302,9390,2022-11-13,19:08:16,S-100,中野店,P-022,酒V,アルコール,924,1,924,Women,2022-05-22,1980-11-15
T-15789,2434,2022-11-13,17:59:40,S-100,中野店,P-007,酒G,アルコール,214,5,1070,Women,2023-10-23,1990-03-14
T-10563,2491,2022-11-13,19:37:10,S-100,中野店,P-011,酒K,アルコール,1834,3,5502,Men,2022-09-07,1990-03-26
T-28362,6093,2022-11-13,11:53:39,S-100,中野店,P-020,酒T,アルコール,320,5,1600,Women,2022-10-25,1980-03-25
T-16484,5252,2022-11-13,20:56:25,S-100,中野店,P-019,酒S,アルコール,807,4,3228,Women,2022-10-03,1980-10-12
T-17496,1321,2022-11-13,19:30:40,S-100,中野店,P-005,酒E,アルコール,754,2,1508,Women,2022-10-23,2000-05-16
T-9248,8544,2022-11-13,13:21:47,S-100,中野店,P-019,酒S,アルコール,686,5,3430,Women,2022-01-05,1980-03-25
T-22419,8966,2022-11-13,17:27:24,S-100,中野店,P-012,酒L,アルコール,836,4,3344,Men,2022-05-02,1990-01-11
T-5785,2352,2022-11-13,15:08:05,S-100,中野店,P-010,酒J,アルコール,1930,1,1930,Men,2023-12-27,1990-05-28
T-4393,3461,2022-11-13,19:51:05,S-100,中野店,P-009,酒I,アルコール,696,2,1392,Women,2022-07-07,1970-11-13
T-29814,5689,2022-11-13,16:00:51,S-100,中野店,P-009,酒I,アルコール,133,3,399,Women,2022-10-05,1980-07-27
T-8787,5554,2022-11-13,19:55:34,S-100,中野店,P-008,酒H,アルコール,381,4,1524,Women,2022-04-25,1990-07-24
T-9804,4704,2022-11-13,14:56:17,S-100,中野店,P-019,酒S,アルコール,472,4,1888,Men,2022-12-17,1980-03-10
T-26686,3420,2022-11-13,15:57:31,S-100,中野店,P-019,酒S,アルコール,1628,5,8140,Women,2022-01-22,1990-09-24
T-27731,7678,2022-11-13,19:47:57,S-100,中野店,P-021,酒U,アルコール,1338,3,4014,Women,2022-07-03,1980-07-05
T-11566,1915,2022-11-13,13:33:00,S-100,中野店,P-005,酒E,アルコール,1917,4,7668,Men,2023-08-13,1990-03-03
T-24336,4893,2022-11-13,13:33:56,S-100,中野店,P-013,酒M,アルコール,321,3,963,Women,2022-02-16,1980-10-26
T-1811,8759,2022-11-13,11:17:35,S-100,中野店,P-009,酒I,アルコール,892,4,3568,Men,2022-04-12,1970-08-05
T-3156,9038,2022-11-13,17:44:14,S-100,中野店,P-010,酒J,アルコール,1707,2,3414,Women,2023-07-17,1990-07-16
T-19911,976,2022-11-13,17:05:26,S-100,中野店,P-001,酒A,アルコール,1184,3,3552,Men,2023-10-14,1990-01-19
T-2527,4657,2022-11-13,15:59:11,S-100,中野店,P-001,酒A,アルコール,732,4,2928,Women,2022-03-07,1980-06-17
T-10806,4124,2022-11-13,12:11:59,S-100,中野店,P-014,酒N,アルコール,1543,5,7715,Women,2022-10-20,1980-10-09
T-9426,1806,2022-11-13,14:08:00,S-100,中野店,P-024,酒X,アルコール,1736,3,5208,Women,2022-10-02,1980-05-07
T-12826,3115,2022-11-13,16:38:05,S-100,中野店,P-014,酒N,アルコール,1812,5,9060,Men,2022-07-22,1990-03-15
T-14407,3707,2022-11-13,16:09:28,S-100,中野店,P-002,酒B,アルコール,1204,3,3612,Men,2022-09-08,1990-07-28
T-17745,6642,2022-11-13,19:56:16,S-100,中野店,P-007,酒G,アルコール,1930,3,5790,Men,2022-04-21,1990-10-24
T-4921,4257,2022-11-13,11:43:40,S-100,中野店,P-009,酒I,アルコール,1517,1,1517,Women,2022-08-09,1980-04-06
T-4833,1052,2022-11-13,20:56:04,S-100,中野店,P-023,酒W,アルコール,1622,2,3244,Men,2023-07-25,1990-04-06
T-12521,5366,2022-11-13,19:32:39,S-100,中野店,P-012,酒L,アルコール,1314,3,3942,Women,2022-05-22,1970-12-09
T-19257,7358,2022-11-13,17:17:48,S-100,中野店,P-001,酒A,アルコール,1420,1,1420,Women,2022-02-17,2000-07-16
T-18774,9360,2022-11-13,17:46:25,S-100,中野店,P-015,酒O,アルコール,1307,4,5228,Women,2022-01-09,1990-03-28
T-28554,5171,2022-11-13,20:03:40,S-100,中野店,P-021,酒U,アルコール,953,3,2859,Women,2022-06-15,1990-02-01
T-2209,6443,2022-11-13,17:25:30,S-100,中野店,P-014,酒N,アルコール,824,4,3296,Women,2023-05-19,1990-05-16
T-21804,2356,2022-11-13,11:59:58,S-100,中野店,P-009,酒I,アルコール,658,2,1316,Men,2022-06-10,1990-10-01
T-10241,5140,2022-11-13,15:54:09,S-100,中野店,P-011,酒K,アルコール,249,3,747,Women,2023-11-26,1990-12-20
T-13941,6528,2022-11-13,17:24:25,S-100,中野店,P-004,酒D,アルコール,581,1,581,Men,2023-03-15,1990-11-25
T-3379,1300,2022-11-13,12:58:15,S-100,中野店,P-020,酒T,アルコール,571,1,571,Men,2022-09-03,1990-06-23
T-6248,7019,2022-11-14,14:34:07,S-100,中野店,P-017,酒Q,アルコール,1716,1,1716,Women,2022-06-03,1990-04-17
T-14010,9621,2022-11-14,16:11:09,S-100,中野店,P-022,酒V,アルコール,568,3,1704,Women,2023-09-23,1980-09-14
T-5097,1391,2022-11-14,20:13:09,S-100,中野店,P-023,酒W,アルコール,1259,2,2518,Men,2022-01-01,2000-12-16
T-13815,6894,2022-11-14,14:28:45,S-100,中野店,P-014,酒N,アルコール,187,1,187,Men,2022-08-17,1990-06-12
T-17350,7492,2022-11-14,13:38:18,S-100,中野店,P-002,酒B,アルコール,1509,1,1509,Women,2022-03-21,1990-07-20
T-10166,2080,2022-11-14,14:44:55,S-100,中野店,P-008,酒H,アルコール,813,5,4065,Men,2022-03-10,1980-10-05
T-10243,6913,2022-11-14,18:48:37,S-100,中野店,P-002,酒B,アルコール,1179,5,5895,Women,2022-07-07,1980-09-27
T-27499,142,2022-11-14,15:34:21,S-100,中野店,P-019,酒S,アルコール,1949,1,1949,Women,2023-11-01,1970-08-10
T-4501,8551,2022-11-14,19:02:22,S-100,中野店,P-020,酒T,アルコール,1517,2,3034,Women,2022-05-15,2000-10-26
T-26628,7413,2022-11-14,19:05:57,S-100,中野店,P-019,酒S,アルコール,1710,5,8550,Men,2022-04-26,1990-08-21
T-24212,855,2022-11-14,12:43:50,S-100,中野店,P-004,酒D,アルコール,1510,4,6040,Men,2022-08-21,1990-05-27
T-21583,6448,2022-11-14,20:04:33,S-100,中野店,P-017,酒Q,アルコール,1076,5,5380,Women,2022-08-08,1980-01-08
T-1556,3503,2022-11-14,13:00:12,S-100,中野店,P-017,酒Q,アルコール,1274,3,3822,Men,2023-01-01,1990-06-06
T-4616,3041,2022-11-14,11:42:52,S-100,中野店,P-010,酒J,アルコール,638,2,1276,Men,2022-01-02,1980-08-16
T-11426,1112,2022-11-14,20:30:13,S-100,中野店,P-001,酒A,アルコール,1918,4,7672,Men,2022-03-17,1990-04-21
T-25459,2443,2022-11-14,18:18:20,S-100,中野店,P-014,酒N,アルコール,1312,5,6560,Men,2022-02-24,1990-01-17
T-21973,1760,2022-11-14,19:13:19,S-100,中野店,P-022,酒V,アルコール,1386,1,1386,Men,2022-04-06,1990-01-17
T-4732,8699,2022-11-14,13:12:50,S-100,中野店,P-024,酒X,アルコール,1867,1,1867,Women,2022-08-06,1980-05-03
T-29544,7950,2022-11-14,12:55:21,S-100,中野店,P-023,酒W,アルコール,1765,4,7060,Women,2023-10-19,1980-02-21
T-23040,5438,2022-11-14,19:58:48,S-100,中野店,P-009,酒I,アルコール,1545,5,7725,Men,2022-05-20,1990-07-15
T-3968,7024,2022-11-14,17:08:40,S-100,中野店,P-022,酒V,アルコール,317,3,951,Men,2022-11-23,1990-11-28
T-20304,6087,2022-11-14,20:44:52,S-100,中野店,P-001,酒A,アルコール,713,2,1426,Men,2022-06-10,1980-02-13
T-10942,7880,2022-11-14,15:07:53,S-100,中野店,P-007,酒G,アルコール,724,1,724,Men,2023-04-16,1980-06-23
T-1192,604,2022-11-14,17:12:22,S-100,中野店,P-020,酒T,アルコール,1554,3,4662,Men,2022-02-05,1990-10-24
T-13529,3216,2022-11-14,17:08:00,S-100,中野店,P-003,酒C,アルコール,1361,2,2722,Women,2022-09-22,1990-01-14
T-13261,9568,2022-11-14,16:39:02,S-100,中野店,P-018,酒R,アルコール,488,2,976,Men,2022-07-01,1990-02-19
T-28125,9598,2022-11-14,18:55:27,S-100,中野店,P-024,酒X,アルコール,1078,5,5390,Women,2022-03-27,2000-01-23
T-12565,5534,2022-11-14,13:55:36,S-100,中野店,P-011,酒K,アルコール,716,3,2148,Men,2023-03-01,1990-01-20
T-17633,9759,2022-11-14,20:05:40,S-100,中野店,P-019,酒S,アルコール,792,3,2376,Men,2022-10-11,1990-01-21
T-27045,7371,2022-11-14,18:27:29,S-100,中野店,P-005,酒E,アルコール,118,5,590,Men,2022-02-16,1980-06-23
T-10990,5418,2022-11-14,16:28:53,S-100,中野店,P-010,酒J,アルコール,224,5,1120,Women,2023-04-22,1980-12-22
T-9515,7797,2022-11-14,14:07:34,S-100,中野店,P-017,酒Q,アルコール,1254,5,6270,Men,2022-07-04,1990-07-11
T-13424,9144,2022-11-14,19:48:22,S-100,中野店,P-002,酒B,アルコール,467,5,2335,Men,2023-05-15,1980-10-24
T-5513,2116,2022-11-14,16:36:32,S-100,中野店,P-010,酒J,アルコール,338,4,1352,Men,2022-07-17,1990-11-18
T-23788,8472,2022-11-14,12:40:36,S-100,中野店,P-020,酒T,アルコール,116,3,348,Men,2022-07-19,1990-10-25
T-4582,4508,2022-11-14,13:54:43,S-100,中野店,P-022,酒V,アルコール,1104,1,1104,Women,2022-03-08,1990-02-25
T-23357,5375,2022-11-14,16:51:28,S-100,中野店,P-006,酒F,アルコール,842,1,842,Men,2022-08-20,1990-04-12
T-15497,1410,2022-11-14,15:41:01,S-100,中野店,P-011,酒K,アルコール,1003,5,5015,Women,2022-03-10,1990-07-15
T-24402,9590,2022-11-14,19:27:41,S-100,中野店,P-004,酒D,アルコール,165,3,495,Women,2022-10-03,1990-02-16
